Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
2022-11-15,Fresh fruits and vegetables,4607.0,400.268,1.034,4.0,Fruits and vegetables,9499.0
2022-11-15,Fresh fruits,8524.0,409.061,0.543,5.0,Fresh fruits and vegetables,4607.0
2022-11-15,Apples,4999.0,375.356,0.076,6.0,Fresh fruits,8524.0
2022-11-15,Bananas,3997.0,206.64,0.079,6.0,Fresh fruits,8524.0
2022-11-15,Citrus fruits,379.0,290.897,0.149,6.0,Fresh fruits,8524.0
2022-11-15,"Oranges, including tangerines",8352.0,583.655,0.155,7.0,Citrus fruits,379.0
2022-11-15,Other fresh fruits,3215.0,137.636,0.238,6.0,Fresh fruits,8524.0
2022-11-15,Fresh vegetables,6147.0,389.719,0.491,5.0,Fresh fruits and vegetables,4607.0
2022-11-15,Potatoes,8287.0,433.143,0.079,6.0,Fresh vegetables,6147.0
2022-11-15,Lettuce,3380.0,452.899,0.065,6.0,Fresh vegetables,6147.0
2022-11-15,Tomatoes,5692.0,370.419,0.08,6.0,Fresh vegetables,6147.0
2022-11-15,Other fresh vegetables,1494.0,378.286,0.267,6.0,Fresh vegetables,6147.0
2022-11-15,Processed fruits and vegetables,9100.0,196.382,0.271,5.0,Fresh fruits and vegetables,4607.0
2022-11-15,Canned fruits and vegetables,2361.0,211.737,0.151,6.0,Processed fruits and vegetables,9100.0
2022-11-15,Canned fruits,8257.0,202.374,0.073,7.0,Canned fruits and vegetables,2361.0
2022-11-15,Canned vegetables,2158.0,226.062,0.073,7.0,Canned fruits and vegetables,2361.0
2022-11-15,Frozen fruits and vegetables,92.0,179.053,0.077,6.0,Processed fruits and vegetables,9100.0
2022-11-15,Frozen vegetables,8965.0,247.371,0.077,7.0,Frozen fruits and vegetables,92.0
2022-11-15,Other processed fruits and vegetables including dried,3337.0,181.282,0.043,6.0,Processed fruits and vegetables,9100.0
2022-11-15,"Dried beans, peas, and lentils",5319.0,219.323,0.044,7.0,Other processed fruits and vegetables including dried,3337.0
2022-11-15,Nonalcoholic beverages and beverage materials,6387.0,210.975,0.884,3.0,Food at home,4200.0
2022-11-15,Juices and nonalcoholic drinks,8886.0,166.707,0.633,4.0,Nonalcoholic beverages and beverage materials,6387.0
2022-11-15,Carbonated drinks,6104.0,217.818,0.267,5.0,Juices and nonalcoholic drinks,8886.0
2022-11-15,Frozen noncarbonated juices and drinks,8552.0,196.11,0.009,5.0,Juices and nonalcoholic drinks,8886.0
2022-11-15,Nonfrozen noncarbonated juices and drinks,7335.0,147.815,0.358,5.0,Juices and nonalcoholic drinks,8886.0
2022-11-15,Beverage materials including coffee and tea,7177.0,140.161,0.251,4.0,Nonalcoholic beverages and beverage materials,6387.0
2022-11-15,Coffee,6082.0,237.374,0.161,5.0,Beverage materials including coffee and tea,7177.0
2022-11-15,Roasted coffee,1986.0,250.372,0.0805,6.0,Coffee,6082.0
2022-11-15,Instant and freeze dried coffee,4343.0,218.444,0.0805,6.0,Coffee,6082.0
2022-11-15,Other beverage materials including tea,7028.0,150.678,0.09,5.0,Beverage materials including coffee and tea,7177.0
2022-11-15,Other food at home,4196.0,262.63,1.833,3.0,Food at home,4200.0
2022-11-15,Sugar and sweets,7995.0,269.638,0.279,4.0,Other food at home,4196.0
2022-11-15,Sugar and artificial sweeteners,3199.0,245.545,0.042,5.0,Sugar and sweets,7995.0
2022-11-15,Candy and chewing gum,741.0,182.05,0.184,5.0,Sugar and sweets,7995.0
2022-11-15,Other sweets,315.0,188.607,0.054,5.0,Sugar and sweets,7995.0
2022-11-15,Fats and oils,3612.0,304.918,0.214,4.0,Other food at home,4196.0
2022-11-15,Butter and margarine,3369.0,284.922,0.061,5.0,Fats and oils,3612.0
2022-11-15,Butter,4789.0,316.847,0.03,6.0,Butter and margarine,3369.0
2022-11-15,Margarine,1265.0,462.974,0.03,6.0,Butter and margarine,3369.0
2022-11-15,Salad dressing,7.0,170.695,0.052,5.0,Fats and oils,3612.0
2022-11-15,Other fats and oils including peanut butter,6039.0,206.603,0.101,5.0,Fats and oils,3612.0
2022-11-15,Peanut butter,3774.0,184.91,0.1,6.0,Other fats and oils including peanut butter,6039.0
2022-11-15,Other foods,9728.0,277.778,1.34,5.0,Fats and oils,3612.0
2022-11-15,Soups,1351.0,304.065,0.081,6.0,Other foods,9728.0
2022-11-15,Frozen and freeze dried prepared foods,1434.0,208.123,0.234,6.0,Other foods,9728.0
2022-11-15,Snacks,7570.0,305.464,0.31,6.0,Other foods,9728.0
2022-11-15,"Spices, seasonings, condiments, sauces",4846.0,292.899,0.272,6.0,Other foods,9728.0
2022-11-15,Salt and other seasonings and spices,5517.0,181.003,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2022-11-15,Sauces and gravies,8728.0,170.855,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2022-11-15,Other condiments,2190.0,314.624,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2022-11-15,Baby food,4929.0,206.37,0.051,6.0,Other foods,9728.0
2022-11-15,Other miscellaneous foods,5930.0,164.919,0.393,6.0,Other foods,9728.0
2022-11-15,Prepared salads,2722.0,152.969,0.401,7.0,Other miscellaneous foods,5930.0
2022-11-15,Food away from home,1345.0,342.266,6.06,2.0,Food,4934.0
2022-11-15,Full service meals and snacks,3598.0,212.346,3.009,3.0,Food away from home,1345.0
2022-11-15,Limited service meals and snacks,8446.0,223.53,2.581,3.0,Food away from home,1345.0
2022-11-15,Food at employee sites and schools,9101.0,191.379,0.182,3.0,Food away from home,1345.0
2022-11-15,Food at elementary and secondary schools,4625.0,191.395,0.183,4.0,Food at employee sites and schools,9101.0
2022-11-15,Food from vending machines and mobile vendors,6369.0,202.351,0.092,3.0,Food away from home,1345.0
2022-11-15,Other food away from home,1346.0,222.09,0.197,3.0,Food away from home,1345.0
2022-11-15,Energy,7558.0,295.275,7.19,1.0,All items,8106.0
2022-11-15,Energy commodities,8995.0,342.923,3.829,2.0,Energy,7558.0
2022-11-15,Fuel oil and other fuels,416.0,485.004,0.188,3.0,Energy commodities,8995.0
2022-11-15,Fuel oil,5177.0,553.234,0.113,4.0,Fuel oil and other fuels,416.0
2022-11-15,"Propane, kerosene, and firewood",2320.0,449.934,0.075,4.0,Fuel oil and other fuels,416.0
2022-11-15,Motor fuel,3840.0,333.594,3.641,3.0,Private transportation,3815.0
2022-11-15,Gasoline all types,789.0,330.811,3.951,4.0,Motor fuel,3840.0
2022-11-15,"Gasoline, unleaded regular",4879.0,324.597,1.22366666666667,5.0,Gasoline,9206.0
2022-11-15,"Gasoline, unleaded midgrade",5687.0,355.753,1.22366666666667,5.0,Gasoline,9206.0
2022-11-15,"Gasoline, unleaded premium",6324.0,349.248,1.22366666666667,5.0,Gasoline,9206.0
2022-11-15,Other motor fuels,8206.0,387.053,0.085,4.0,Motor fuel,3840.0
2022-11-15,Energy services,4748.0,261.755,3.361,2.0,Energy,7558.0
2022-11-15,Electricity,1202.0,261.746,2.594,3.0,Energy services,4748.0
2022-11-15,All items less food and energy,5306.0,300.066,79.446,1.0,All items,8106.0
2022-11-15,Commodities less food and energy commodities,4935.0,165.906,19.624,2.0,All items less food and energy,5306.0
2022-11-15,Household furnishings and supplies,5562.0,107.033,3.394,3.0,Commodities less food and energy commodities,4935.0
2022-11-15,Window and floor coverings and other linens,8669.0,61.897,0.257,4.0,Household furnishings and supplies,5562.0
2022-11-15,Floor coverings,7171.0,132.413,0.055,5.0,Window and floor coverings and other linens,8669.0
2022-11-15,Window coverings,6848.0,73.363,0.046,5.0,Window and floor coverings and other linens,8669.0
2022-11-15,Other linens,5777.0,44.786,0.156,5.0,Window and floor coverings and other linens,8669.0
2022-11-15,Furniture and bedding,730.0,137.797,0.895,4.0,Household furnishings and supplies,5562.0
2022-11-15,Bedroom furniture,6797.0,146.276,0.324,5.0,Furniture and bedding,730.0
2022-11-15,"Living room, kitchen, and dining room furniture",2452.0,112.254,0.433,5.0,Furniture and bedding,730.0
2022-11-15,Other furniture,7326.0,84.241,0.128,5.0,Furniture and bedding,730.0
2022-11-15,Appliances,3958.0,87.757,0.219,4.0,Household furnishings and supplies,5562.0
2022-11-15,Major appliances,5082.0,100.168,0.081,5.0,Appliances,3958.0
2022-11-15,Laundry equipment,8105.0,112.757,0.081,6.0,Major appliances,5082.0
2022-11-15,Other appliances,1467.0,73.547,0.134,5.0,Appliances,3958.0
2022-11-15,Other household equipment and furnishings,6715.0,55.321,0.507,4.0,Household furnishings and supplies,5562.0
2022-11-15,"Clocks, lamps, and decorator items",4790.0,40.857,0.28,5.0,Other household equipment and furnishings,6715.0
2022-11-15,Indoor plants and flowers,6096.0,152.701,0.094,5.0,Other household equipment and furnishings,6715.0
2022-11-15,Dishes and flatware,3747.0,48.604,0.052,5.0,Other household equipment and furnishings,6715.0
2022-11-15,Nonelectric cookware and tableware,9874.0,81.967,0.081,5.0,Other household equipment and furnishings,6715.0
2022-11-15,"Tools, hardware, outdoor equipment and supplies",6044.0,109.495,0.676,4.0,Household furnishings and supplies,5562.0
2022-11-15,"Tools, hardware and supplies",5668.0,120.121,0.2,5.0,"Tools, hardware, outdoor equipment and supplies",6044.0
2022-11-15,Outdoor equipment and supplies,4623.0,104.319,0.313,5.0,"Tools, hardware, outdoor equipment and supplies",6044.0
2022-11-15,Housekeeping supplies,2307.0,226.671,0.839,4.0,Household furnishings and supplies,5562.0
2022-11-15,Household cleaning products,6610.0,143.137,0.331,5.0,Housekeeping supplies,2307.0
2022-11-15,Household paper products,5202.0,224.543,0.222,5.0,Housekeeping supplies,2307.0
2022-11-15,Miscellaneous household products,8293.0,136.196,0.286,5.0,Housekeeping supplies,2307.0
2022-11-15,Apparel,5516.0,127.145,3.065,3.0,Commodities less food and energy commodities,4935.0
2022-11-15,Men’s and boys’ apparel,2395.0,121.141,0.784,4.0,Apparel,5516.0
2022-11-15,Men’s apparel,7821.0,124.893,0.603,5.0,Men’s and boys’ apparel,2395.0
2022-11-15,"Men’s suits, sport coats, and outerwear",2606.0,103.931,0.112,6.0,Men's apparel,7821.0
2022-11-15,Men’s shirts and sweaters,7018.0,75.148,0.175,6.0,Men's apparel,7821.0
2022-11-15,Men’s pants and shorts,6934.0,128.636,0.156,6.0,Men's apparel,7821.0
2022-11-15,Boys’ apparel,3935.0,105.902,0.181,5.0,Men’s and boys’ apparel,2395.0
2022-11-15,Women’s and girls’ apparel,7374.0,107.321,1.226,4.0,Apparel,5516.0
2022-11-15,Women’s apparel,8387.0,108.7,1.045,5.0,Women’s and girls’ apparel,7374.0
2022-11-15,Women’s outerwear,7718.0,94.468,0.073,6.0,Women's apparel,8387.0
2022-11-15,Women’s dresses,452.0,105.056,0.127,6.0,Women's apparel,8387.0
2022-11-15,Women’s suits and separates,9350.0,74.39,0.55,6.0,Women's apparel,8387.0
2022-11-15,"Women’s underwear, nightwear, sportswear and accessories",9498.0,110.292,0.283,6.0,Women's apparel,8387.0
2022-11-15,Girls’ apparel,7561.0,100.246,0.181,5.0,Women’s and girls’ apparel,7374.0
2022-11-15,Footwear,7182.0,143.573,0.674,4.0,Apparel,5516.0
2022-11-15,Men’s footwear,369.0,149.887,0.219,5.0,Footwear,7182.0
2022-11-15,Boys’ and girls’ footwear,9448.0,162.914,0.162,5.0,Footwear,7182.0
2022-11-15,Women’s footwear,4044.0,129.495,0.293,5.0,Footwear,7182.0
2022-11-15,Infants’ and toddlers’ apparel,2101.0,120.381,0.138,4.0,Apparel,5516.0
2022-11-15,Jewelry and watches,546.0,189.494,0.243,4.0,Apparel,5516.0
2022-11-15,Watches,6459.0,152.451,0.092,5.0,Jewelry and watches,546.0
2022-11-15,Jewelry,3237.0,188.388,0.151,5.0,Jewelry and watches,546.0
2022-11-15,Transportation commodities less motor fuel,690.0,134.062,6.621,3.0,Commodities less food and energy commodities,4935.0
2022-11-15,New vehicles,4291.0,176.777,3.729,4.0,New and used motor vehicles,2973.0
2022-11-15,New cars,5782.0,172.948,1.862,5.0,New cars and trucks,8642.0
2022-11-15,New trucks,9870.0,188.299,1.862,5.0,New cars and trucks,8642.0
2022-11-15,Used cars and trucks,2211.0,196.539,2.397,4.0,New vehicles,4291.0
2022-11-15,Motor vehicle parts and equipment,449.0,181.299,0.382,4.0,New vehicles,4291.0
2022-11-15,Tires,6900.0,153.056,0.227,5.0,Motor vehicle parts and equipment,449.0
2022-11-15,Vehicle accessories other than tires,1564.0,221.138,0.155,5.0,Motor vehicle parts and equipment,449.0
2022-11-15,Vehicle parts and equipment other than tires,307.0,203.36,0.078,6.0,Vehicle accessories other than tires,1564.0
2022-11-15,"Motor oil, coolant, and fluids",9435.0,505.862,0.078,6.0,Vehicle accessories other than tires,1564.0
2022-11-15,Medical care commodities,5635.0,391.36,1.696,3.0,Commodities less food and energy commodities,4935.0
2022-11-15,Medicinal drugs,5658.0,127.958,1.638,4.0,Medical care commodities,5635.0
2022-11-15,Prescription drugs,1369.0,534.424,1.302,5.0,Medicinal drugs,5658.0
2022-11-15,Nonprescription drugs,8558.0,102.385,0.337,5.0,Medicinal drugs,5658.0
2022-11-15,Medical equipment and supplies,3514.0,104.3,0.057,4.0,Medical care commodities,5635.0
2022-11-15,Recreation commodities,6582.0,85.324,1.796,3.0,Commodities less food and energy commodities,4935.0
2022-11-15,Video and audio products,5590.0,34.33,0.222,4.0,Recreation commodities,6582.0
2022-11-15,Televisions,5433.0,1.212,0.096,5.0,Video and audio products,5590.0
2022-11-15,Other video equipment,4138.0,8.899,0.027,5.0,Video and audio products,5590.0
2022-11-15,Audio equipment,7859.0,25.937,0.044,5.0,Video and audio products,5590.0
2022-11-15,Recorded music and music subscriptions,737.0,80.801,0.047,5.0,Video and audio products,5590.0
2022-11-15,Pets and pet products,7156.0,233.434,0.608,4.0,Recreation commodities,6582.0
2022-11-15,Pet food,4226.0,182.118,0.3025,5.0,Pets and pet products,7156.0
2022-11-15,"Purchase of pets, pet supplies, accessories",8808.0,129.256,0.3025,5.0,Pets and pet products,7156.0
2022-11-15,Sporting goods,172.0,128.623,0.493,4.0,Recreation commodities,6582.0
2022-11-15,Sports vehicles including bicycles,4414.0,178.227,0.286,5.0,Sporting goods,172.0
2022-11-15,Sports equipment,2216.0,87.397,0.2,5.0,Sporting goods,172.0
2022-11-15,Photographic equipment and supplies,8921.0,60.769,0.032,4.0,Recreation commodities,6582.0
2022-11-15,Photographic equipment,6539.0,25.223,0.0165,5.0,Photographic equipment and supplies,8921.0
2022-11-15,Recreational reading materials,7963.0,284.67,0.115,4.0,Recreation commodities,6582.0
2022-11-15,Newspapers and magazines,7582.0,219.698,0.07,5.0,Recreational reading materials,7963.0
2022-11-15,Recreational books,3331.0,99.127,0.045,5.0,Recreational reading materials,7963.0
2022-11-15,Other recreational goods,4278.0,34.199,0.326,4.0,Recreation commodities,6582.0
2022-11-15,Toys,3103.0,29.418,0.255,5.0,Other recreational goods,4278.0
2022-11-15,"Toys, games, hobbies and playground equipment",8350.0,40.137,0.252,6.0,Toys,3103.0
2022-11-15,"Sewing machines, fabric and supplies",8663.0,98.014,0.025,5.0,Other recreational goods,4278.0
2022-11-15,Music instruments and accessories,3628.0,115.895,0.035,5.0,Other recreational goods,4278.0
2022-11-15,Education and communication commodities,4699.0,61.596,0.527,3.0,Commodities less food and energy commodities,4935.0
2022-11-15,Educational books and supplies,5985.0,718.85,0.13,4.0,Education and communication commodities,4699.0
2022-11-15,College textbooks,7979.0,247.764,0.131,5.0,Educational books and supplies,5985.0
2022-11-15,Information technology commodities,7569.0,42.793,0.397,4.0,Education and communication commodities,4699.0
2022-11-15,Personal computers and peripheral equipment,980.0,38.02,0.304,5.0,"Information technology, hardware and services",5358.0
2022-11-15,Computer software and accessories,6021.0,25.111,0.024,5.0,Information technology commodities,7569.0
2022-11-15,"Telephone hardware, calculators, and other consumer information items",2940.0,9.439,0.07,5.0,Information technology commodities,7569.0
2022-11-15,Alcoholic beverages,7635.0,279.677,0.972,3.0,Commodities less food and energy commodities,4935.0
2022-11-15,Alcoholic beverages at home,2422.0,223.082,0.607,4.0,Alcoholic beverages,7635.0
2022-11-15,"Beer, ale, and other malt beverages at home",2456.0,261.262,0.27,5.0,Alcoholic beverages at home,2422.0
2022-11-15,Distilled spirits at home,6418.0,207.306,0.082,5.0,Alcoholic beverages at home,2422.0
2022-11-15,Whiskey at home,2132.0,218.806,0.0405,6.0,Distilled spirits at home,6418.0
2022-11-15,"Distilled spirits, excluding whiskey, at home",2863.0,203.899,0.0405,6.0,Distilled spirits at home,6418.0
2022-11-15,Wine at home,9946.0,179.983,0.255,5.0,Alcoholic beverages at home,2422.0
2022-11-15,Alcoholic beverages away from home,5080.0,404.362,0.365,4.0,Alcoholic beverages,7635.0
2022-11-15,"Beer, ale, and other malt beverages away from home",9333.0,197.346,0.122666666666667,5.0,Alcoholic beverages away from home,5080.0
2022-11-15,Wine away from home,2743.0,218.734,0.122666666666667,5.0,Alcoholic beverages away from home,5080.0
2022-11-15,Distilled spirits away from home,6508.0,222.003,0.122666666666667,5.0,Alcoholic beverages away from home,5080.0
2022-11-15,Other goods,5557.0,131.529,1.553,3.0,Commodities less food and energy commodities,4935.0
2022-11-15,Tobacco and smoking products,949.0,1380.951,0.66,4.0,Other goods,5557.0
2022-11-15,Cigarettes,4451.0,571.361,0.585,5.0,Tobacco and smoking products,949.0
2022-11-15,Tobacco products other than cigarettes,620.0,319.628,0.06,5.0,Tobacco and smoking products,949.0
2022-11-15,Personal care products,1231.0,171.226,0.684,4.0,Other goods,5557.0
2022-11-15,"Hair, dental, shaving, and miscellaneous personal care products",6501.0,113.859,0.38,5.0,Personal care products,1231.0
2022-11-15,"Cosmetics, perfume, bath, nail preparations and implements",9308.0,186.524,0.298,5.0,Personal care products,1231.0
2022-11-15,Miscellaneous personal goods,1381.0,87.882,0.208,4.0,Other goods,5557.0
2022-11-15,"Stationery, stationery supplies, gift wrap",8917.0,193.864,0.0995,5.0,Miscellaneous personal goods,1381.0
2022-11-15,Services less energy services,1033.0,383.363,59.822,2.0,All items less food and energy,5306.0
2022-11-15,Shelter,8742.0,364.619,33.293,3.0,Services less energy services,1033.0
2022-11-15,Rent of shelter,8577.0,380.657,32.919,4.0,Shelter,8742.0
2022-11-15,Rent of primary residence,4363.0,382.202,7.932,5.0,Rent of shelter,8577.0
2022-11-15,Lodging away from home,5762.0,183.172,0.962,5.0,Rent of shelter,8577.0
2022-11-15,"Housing at school, excluding board",9153.0,606.647,0.114,6.0,Lodging away from home,5762.0
2022-11-15,Other lodging away from home including hotels and motels,4418.0,376.518,0.848,6.0,Lodging away from home,5762.0
2022-11-15,Owners’ equivalent rent of primary residence,2972.0,373.873,22.685,6.0,Rent of shelter,8577.0
2022-11-15,Tenants’ and household insurance,7981.0,150.98,0.373,5.0,Rent of shelter,8577.0
2022-11-15,Water and sewer and trash collection services,3706.0,277.727,1.094,4.0,Shelter,8742.0
2022-11-15,Water and sewerage maintenance,6884.0,637.569,0.826,5.0,Water and sewer and trash collection services,3706.0
2022-11-15,Garbage and trash collection,5291.0,563.816,0.268,5.0,Water and sewer and trash collection services,3706.0
2022-11-15,Household operations,8871.0,,0.888,4.0,Shelter,8742.0
2022-11-15,Domestic services,500.0,201.809,0.305,5.0,Household operations,8871.0
2022-11-15,Gardening and lawncare services,2729.0,,0.298,5.0,Household operations,8871.0
2022-11-15,"Moving, storage, freight expense",133.0,202.34,0.102,5.0,Household operations,8871.0
2022-11-15,Repair of household items,5703.0,,0.107,5.0,Household operations,8871.0
2022-11-15,Medical care services,7803.0,603.546,7.0,4.0,Shelter,8742.0
2022-11-15,Professional services,3965.0,417.692,3.259,5.0,Medical care services,7803.0
2022-11-15,Physicians’ services,3292.0,415.048,1.735,6.0,Professional services,3965.0
2022-11-15,Dental services,9008.0,561.633,0.79,6.0,Professional services,3965.0
2022-11-15,Eyeglasses and eye care,7622.0,198.784,0.317,6.0,Professional services,3965.0
2022-11-15,Services by other medical professionals,1206.0,257.836,0.416,6.0,Professional services,3965.0
2022-11-15,Hospital and related services,2710.0,992.152,2.617,5.0,Medical care services,7803.0
2022-11-15,Hospital services,8080.0,378.773,2.335,6.0,Hospital and related services,2710.0
2022-11-15,Inpatient hospital services,4750.0,366.533,1.17,7.0,Hospital services,8080.0
2022-11-15,Outpatient hospital services,6764.0,821.253,1.17,7.0,Hospital services,8080.0
2022-11-15,Nursing homes and adult day services,1344.0,264.083,0.195,6.0,Hospital and related services,2710.0
2022-11-15,Care of invalids and elderly at home,4778.0,145.89,0.088,6.0,Hospital and related services,2710.0
2022-11-15,Health insurance,4532.0,195.796,1.124,5.0,Medical care services,7803.0
2022-11-15,Transportation services,6999.0,373.191,5.962,4.0,Shelter,8742.0
2022-11-15,Leased cars and trucks,1063.0,108.744,0.64,5.0,Transportation services,6999.0
2022-11-15,Car and truck rental,1556.0,185.967,0.108,5.0,Leased cars and trucks,1063.0
2022-11-15,Motor vehicle maintenance and repair,9790.0,363.195,1.13,5.0,Transportation services,6999.0
2022-11-15,Motor vehicle body work,887.0,398.631,0.056,6.0,Motor vehicle maintenance and repair,9790.0
2022-11-15,Motor vehicle maintenance and servicing,7497.0,320.498,0.638,6.0,Motor vehicle maintenance and repair,9790.0
2022-11-15,Motor vehicle repair,1809.0,229.336,0.371,6.0,Motor vehicle maintenance and repair,9790.0
2022-11-15,Motor vehicle insurance,6978.0,645.524,2.407,5.0,Transportation services,6999.0
2022-11-15,Motor vehicle fees,505.0,202.455,0.545,5.0,Transportation services,6999.0
2022-11-15,State motor vehicle registration and license fees,1183.0,190.608,0.28,6.0,Motor vehicle fees,505.0
2022-11-15,Parking and other fees,759.0,221.031,0.247,6.0,Motor vehicle fees,505.0
2022-11-15,Parking fees and tolls,6375.0,255.005,0.1225,7.0,Parking and other fees,759.0
2022-11-15,Public transportation,4134.0,278.022,1.133,5.0,Transportation services,6999.0
2022-11-15,Airline fare,935.0,280.497,0.684,6.0,Public transportation,4134.0
2022-11-15,Other intercity transportation,9574.0,163.165,0.164,6.0,Public transportation,4134.0
2022-11-15,Ship fare,5148.0,60.937,0.055666666666667,7.0,Other intercity transportation,9574.0
2022-11-15,Intracity transportation,2740.0,334.798,0.278,6.0,Public transportation,4134.0
2022-11-15,Intracity mass transit,17.0,128.691,0.278,7.0,Intracity transportation,2740.0
2022-11-15,Recreation services,8585.0,139.574,3.892,4.0,Shelter,8742.0
2022-11-15,Video and audio services,4757.0,144.315,1.605,5.0,Recreation services,8585.0
2022-11-15,Cable and satellite television and radio service,9512.0,547.948,1.515,6.0,Video and audio services,4757.0
2022-11-15,"Video discs and other media, including rental of video and audio",210.0,70.23,0.091,6.0,Video and audio services,4757.0
2022-11-15,Video discs and other media,6541.0,34.734,0.043,7.0,"Video discs and other media, including rental of video and audio",210.0
2022-11-15,Rental of video or audio discs and other media,3098.0,150.586,0.043,7.0,"Video discs and other media, including rental of video and audio",210.0
2022-11-15,Pet services including veterinary,1219.0,308.419,0.42,5.0,Recreation services,8585.0
2022-11-15,Pet services,674.0,229.383,0.2085,6.0,Pet services including veterinary,1219.0
2022-11-15,Veterinarian services,9003.0,323.706,0.2085,6.0,Pet services including veterinary,1219.0
2022-11-15,Photographers and film processing,2424.0,132.186,0.038,5.0,Recreation services,8585.0
2022-11-15,Other recreation services,9744.0,187.214,1.827,5.0,Recreation services,8585.0
2022-11-15,Admissions,9746.0,424.162,0.647,6.0,Other recreation services,9744.0
2022-11-15,"Admission to movies, theaters, and concerts",290.0,212.133,0.331,7.0,Admissions,9746.0
2022-11-15,Admission to sporting events,5779.0,219.688,0.331,7.0,Admissions,9746.0
2022-11-15,Fees for lessons or instructions,9529.0,358.762,0.219,6.0,Other recreation services,9744.0
2022-11-15,Education and communication services,3707.0,119.168,6.038,4.0,Shelter,8742.0
2022-11-15,"Tuition, other school fees, and childcare",2308.0,820.577,2.911,5.0,Education and communication services,3707.0
2022-11-15,College tuition and fees,3878.0,910.434,1.615,6.0,"Tuition, other school fees, and childcare",2308.0
2022-11-15,Elementary and high school tuition and fees,4671.0,952.35,0.336,6.0,"Tuition, other school fees, and childcare",2308.0
2022-11-15,Child care and nursery school,7798.0,339.118,0.808,6.0,"Tuition, other school fees, and childcare",2308.0
2022-11-15,Technical and business school tuition and fees,3162.0,267.906,0.032,6.0,"Tuition, other school fees, and childcare",2308.0
2022-11-15,Postage and delivery services,594.0,228.772,0.113,5.0,Education and communication services,3707.0
2022-11-15,Postage,8784.0,357.13,0.099,6.0,Postage and delivery services,594.0
2022-11-15,Delivery services,3028.0,395.776,0.014,6.0,Postage and delivery services,594.0
2022-11-15,Telephone services,2405.0,96.216,2.219,5.0,Education and communication services,3707.0
2022-11-15,Wireless telephone services,655.0,48.642,1.647,6.0,Telephone services,2405.0
2022-11-15,Land-line telephone services,7646.0,144.694,0.573,6.0,Telephone services,2405.0
2022-11-15,Internet services and electronic information providers,4310.0,81.259,0.786,5.0,Education and communication services,3707.0
2022-11-15,Other personal services,2259.0,143.333,1.654,4.0,Shelter,8742.0
2022-11-15,Personal care services,1191.0,321.146,0.632,5.0,Other personal services,2259.0
2022-11-15,Haircuts and other personal care services,9359.0,195.951,0.632,6.0,Personal care services,1191.0
2022-11-15,Miscellaneous personal services,6567.0,504.201,1.022,5.0,Other personal services,2259.0
2022-11-15,Legal services,2429.0,404.33,0.308,6.0,Miscellaneous personal services,6567.0
2022-11-15,Funeral expenses,2175.0,367.833,0.128,6.0,Miscellaneous personal services,6567.0
2022-11-15,Laundry and dry cleaning services,4.0,210.261,0.241,6.0,Miscellaneous personal services,6567.0
2022-11-15,Apparel services other than laundry and dry cleaning,7034.0,244.467,0.029,6.0,Miscellaneous personal services,6567.0
2022-11-15,Financial services,7291.0,397.3,0.244,6.0,Miscellaneous personal services,6567.0
2022-11-15,Checking account and other bank services,9594.0,175.334,0.1205,7.0,Financial services,7291.0
2022-11-15,Tax return preparation and other accounting fees,4786.0,297.721,0.1205,7.0,Financial services,7291.0
2022-11-15,All items less food,3531.0,295.549,86.636,1.0,All items,8106.0
2022-11-15,All items less shelter,7199.0,275.682,66.707,1.0,All items,8106.0
2022-11-15,All items less food and shelter,4114.0,265.517,53.343,1.0,All items,8106.0
2022-11-15,"All items less food, shelter, and energy",5789.0,264.256,46.153,1.0,All items,8106.0
2022-11-15,"All items less food, shelter, energy, and used cars and trucks",2208.0,267.302,43.756,1.0,All items,8106.0
2022-11-15,All items less medical care,2047.0,286.149,91.304,1.0,All items,8106.0
2022-11-15,All items less energy,4604.0,301.623,92.81,1.0,All items,8106.0
2022-11-15,Commodities,704.0,222.963,36.817,1.0,All items,8106.0
2022-11-15,"Commodities less food, energy, and used cars and trucks",9826.0,162.192,17.227,2.0,Commodities,704.0
2022-11-15,Commodities less food,5867.0,182.338,23.453,2.0,Commodities,704.0
2022-11-15,Commodities less food and beverages,3891.0,178.847,22.48,2.0,Commodities,704.0
2022-11-15,Services,9735.0,371.968,63.183,1.0,All items,8106.0
2022-11-15,Services less rent of shelter,9058.0,390.398,30.264,2.0,Services,9735.0
2022-11-15,Services less medical care services,5145.0,354.145,56.183,2.0,Services,9735.0
2022-11-15,Durables,2665.0,127.349,9.975,1.0,All items,8106.0
2022-11-15,Nondurables,818.0,272.497,26.842,1.0,All items,8106.0
2022-11-15,Nondurables less food,6247.0,235.823,13.477,2.0,Nondurables,818.0
2022-11-15,Nondurables less food and beverages,7080.0,233.08,12.505,2.0,Nondurables,818.0
2022-11-15,"Nondurables less food, beverages, and apparel",1465.0,304.164,9.44,2.0,Nondurables,818.0
2022-11-15,Nondurables less food and apparel,5488.0,300.193,10.412,2.0,Nondurables,818.0
2022-11-15,Housing,6803.0,309.241,42.217,1.0,All items,8106.0
2022-11-15,Education and communication,1868.0,144.655,6.565,1.0,All items,8106.0
